cik,name,tickers,exchanges,entity_type,sic,state_of_incorporation,filing_date,report_date,url,file_size_in_bytes,download_success,download_error,word_count,report_year,original_row_number,reason_type,dedup_action,dedup_rule,accession_number
0000729580,BEL FUSE INC /NJ,BELFA|BELFB,Nasdaq|Nasdaq,operating,3677.0,NJ,2010-03-12,2009-12-31,https://www.sec.gov/Archives/edgar/data/729580/000114420410013110/v177171_10k.htm,4569949,True,,44909.0,2009,20957,,kept,kept_unflagged_or_reason1,0001144204-10-013110
0001036188,QAD INC,,,operating,7372.0,DE,2021-04-13,2021-01-31,https://www.sec.gov/Archives/edgar/data/1036188/000143774921008761/qada20210131_10k.htm,13042898,True,,57189.0,2021,57800,,kept,kept_unflagged_or_reason1,0001437749-21-008761
0000924717,SURMODICS INC,,,operating,3841.0,MN,2010-12-14,2010-09-30,https://www.sec.gov/Archives/edgar/data/924717/000095012310113522/c61767e10vk.htm,1176374,True,,47907.0,2010,47091,,kept,kept_unflagged_or_reason1,0000950123-10-113522
0001750149,"Inhibikase Therapeutics, Inc.",IKT,Nasdaq,operating,2836.0,DE,2024-03-27,2023-12-31,https://www.sec.gov/Archives/edgar/data/1750149/000095017024037160/ikt-20231231.htm,8969063,True,,95097.0,2023,153218,,kept,kept_unflagged_or_reason1,0000950170-24-037160
0000860748,KEMPER Corp,KMPR|KMPB,NYSE|NYSE,operating,6331.0,DE,2025-02-07,2024-12-31,https://www.sec.gov/Archives/edgar/data/860748/000086074825000053/kmpr-20241231.htm,34174874,True,,83906.0,2024,34913,,kept,kept_unflagged_or_reason1,0000860748-25-000053
0000044689,GYRODYNE CO OF AMERICA INC,,,operating,6512.0,NY,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/44689/000143774910000872/gyrodyne_10k-123109.htm,1651822,True,,33489.0,2009,5489,,kept,kept_unflagged_or_reason1,0001437749-10-000872
0000089439,MUELLER INDUSTRIES INC,MLI,NYSE,operating,3350.0,DE,2018-02-28,2017-12-30,https://www.sec.gov/Archives/edgar/data/89439/000008943918000010/mli12301710-k.htm,17223227,True,,41952.0,2017,10735,,kept,kept_unflagged_or_reason1,0000089439-18-000010
0001674440,AIRWA INC.,YYAI,Nasdaq,operating,7370.0,DE,2017-08-03,2017-04-30,https://www.sec.gov/Archives/edgar/data/1674440/000167444017000009/f10kfinaljuly31.htm,1318482,True,,6745.0,2017,148408,,kept,kept_unflagged_or_reason1,0001674440-17-000009
0001310785,CSFB COMMERCIAL MORT PASS THR CERTS SER 2004 C5,,,operating,6189.0,DE,2005-03-30,2005-03-01,https://www.sec.gov/Archives/edgar/data/1310785/000113699905000166/csfb04c5_10k.htm,57433,True,,1137.0,2005,96049,,kept,kept_unflagged_or_reason1,0001136999-05-000166
0001378140,"Ocean Power Technologies, Inc.",OPTT,NYSE,operating,4911.0,NJ,2009-07-14,2009-04-30,https://www.sec.gov/Archives/edgar/data/1378140/000095012309022225/y78209e10vk.htm,1187586,True,,48249.0,2009,109196,,kept,kept_unflagged_or_reason1,0000950123-09-022225
0001046788,HARRIS PREFERRED CAPITAL CORP,,,operating,6798.0,MD,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/1046788/000095012310031024/c57119e10vk.htm,1931518,True,,55735.0,2009,60449,,kept,kept_unflagged_or_reason1,0000950123-10-031024
0001054905,INNOSPEC INC.,IOSP,Nasdaq,operating,2800.0,DE,2023-02-22,2022-12-31,https://www.sec.gov/Archives/edgar/data/1054905/000119312523044405/d260528d10k.htm,12529211,True,,41954.0,2022,62034,,kept,kept_unflagged_or_reason1,0001193125-23-044405
0001378950,"CarParts.com, Inc.",PRTS,Nasdaq,operating,5531.0,DE,2019-03-13,2018-12-29,https://www.sec.gov/Archives/edgar/data/1378950/000155837019001882/prts-20181229x10k.htm,11718152,True,,46863.0,2018,109366,,kept,kept_unflagged_or_reason1,0001558370-19-001882
0001233275,NEXCORE HEALTHCARE CAPITAL CORP,,,operating,6500.0,DE,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/1233275/000095012310030889/c98571e10vk.htm,422698,True,,23587.0,2009,86093,,kept,kept_unflagged_or_reason1,0000950123-10-030889
0001124608,RESPONSE GENETICS INC,,,operating,2835.0,,2009-03-31,2008-12-31,https://www.sec.gov/Archives/edgar/data/1124608/000114420409017898/v143259_10k.htm,2179796,True,,47060.0,2008,75189,,kept,kept_unflagged_or_reason1,0001144204-09-017898
0001124524,"Cryoport, Inc.",CYRX,Nasdaq,operating,2834.0,NV,2019-03-13,2018-12-31,https://www.sec.gov/Archives/edgar/data/1124524/000114420419013692/tv515562_10k.htm,10952557,True,,54501.0,2018,75177,,kept,kept_unflagged_or_reason1,0001144204-19-013692
0000710846,"Fushi Copperweld, Inc.",,,operating,3357.0,NV,2010-03-16,2009-12-31,https://www.sec.gov/Archives/edgar/data/710846/000114420410013875/v177395_10k.htm,2711190,True,,63107.0,2009,18366,,kept,kept_unflagged_or_reason1,0001144204-10-013875
0000846901,LAKELAND BANCORP INC,,,operating,6022.0,NJ,2021-03-08,2020-12-31,https://www.sec.gov/Archives/edgar/data/846901/000084690121000003/lbai-20201231.htm,25213524,True,,69010.0,2020,33068,,kept,kept_unflagged_or_reason1,0000846901-21-000003
0001717900,Drive Auto Receivables Trust 2017-3,,,operating,6189.0,,2018-03-30,2017-12-31,https://www.sec.gov/Archives/edgar/data/1717900/000119312518102459/d530109d10k.htm,251198,True,,3461.0,2017,151497,,kept,kept_unflagged_or_reason1,0001193125-18-102459
0001390478,"SELLAS Life Sciences Group, Inc.",SLS,Nasdaq,operating,2834.0,DE,2021-03-23,2020-12-31,https://www.sec.gov/Archives/edgar/data/1390478/000139047821000007/sls-20201231.htm,9905625,True,,94472.0,2020,112035,,kept,kept_unflagged_or_reason1,0001390478-21-000007
0000906465,QCR HOLDINGS INC,QCRH,Nasdaq,operating,6022.0,DE,2024-02-29,2023-12-31,https://www.sec.gov/Archives/edgar/data/906465/000155837024002208/qcrh-20231231x10k.htm,51105789,True,,86292.0,2023,42944,,kept,kept_unflagged_or_reason1,0001558370-24-002208
0001124802,PC UNIVERSE INC,,,operating,5734.0,NV,2008-03-31,2007-12-31,https://www.sec.gov/Archives/edgar/data/1124802/000135448808000459/pcuniverse10k.htm,543346,True,,30018.0,2007,75222,,kept,kept_unflagged_or_reason1,0001354488-08-000459
0000353386,SOUTHEASTERN BANKING CORP,,,operating,6022.0,GA,2005-03-31,2004-12-31,https://www.sec.gov/Archives/edgar/data/353386/000119312505067204/d10k.htm,1353819,True,,25247.0,2004,16645,,kept,kept_unflagged_or_reason1,0001193125-05-067204
0001297915,PPLUS Trust Series JPM-1,,,operating,6189.0,DE,2009-03-27,2008-12-31,https://www.sec.gov/Archives/edgar/data/1297915/000117494709000109/e34521_10k.htm,118290,True,,3636.0,2008,93785,,kept,kept_unflagged_or_reason1,0001174947-09-000109
0001371424,ROYAL MINES & MINERALS CORP,,,operating,1000.0,NV,2012-07-30,2012-04-30,https://www.sec.gov/Archives/edgar/data/1371424/000106299312002593/form10k.htm,2889532,True,,29101.0,2012,107551,,kept,kept_unflagged_or_reason1,0001062993-12-002593
0001385613,"GREENLIGHT CAPITAL RE, LTD.",GLRE,Nasdaq,operating,6331.0,,2009-02-23,2009-02-23,https://www.sec.gov/Archives/edgar/data/1385613/000138561309000009/glre10k.htm,3096291,True,,55480.0,2009,110930,1.0,kept,kept_unflagged_or_reason1,0001385613-09-000009
0001551986,"9 METERS BIOPHARMA, INC.",,,operating,2834.0,DE,2021-03-22,2020-12-31,https://www.sec.gov/Archives/edgar/data/1551986/000155198621000033/nmtr-20201231.htm,26859316,True,,71767.0,2020,135185,,kept,kept_unflagged_or_reason1,0001551986-21-000033
0000202932,PRO-FAC COOPERATIVE INC,,,operating,5140.0,,2008-09-25,2008-06-28,https://www.sec.gov/Archives/edgar/data/202932/000093041308005716/c55016_10-k.htm,457935,True,,25674.0,2008,13751,,kept,kept_unflagged_or_reason1,0000930413-08-005716
0000782842,"GLEACHER & COMPANY, INC.",,,operating,6211.0,DE,2009-03-26,2008-12-31,https://www.sec.gov/Archives/edgar/data/782842/000095012309005461/y75362e10vk.htm,1927852,True,,60748.0,2008,24976,,kept,kept_unflagged_or_reason1,0000950123-09-005461
0000315189,DEERE & CO,DE,NYSE,operating,3523.0,DE,2017-12-18,2017-10-29,https://www.sec.gov/Archives/edgar/data/315189/000104746917007719/a2233505z10-k.htm,36920361,True,,56331.0,2017,15004,,kept,kept_unflagged_or_reason1,0001047469-17-007719
0001635840,"Provident Bancorp, Inc.",,,operating,6035.0,MA,2016-03-30,2015-12-31,https://www.sec.gov/Archives/edgar/data/1635840/000157104916013479/t1600727-10k.htm,12927658,True,,48474.0,2015,145059,,kept,kept_unflagged_or_reason1,0001571049-16-013479
0000038074,"Forest Laboratories, LLC",,,operating,2834.0,DE,2007-05-30,2007-03-31,https://www.sec.gov/Archives/edgar/data/38074/000003807407000008/forest10k2007.htm,513281,True,,33028.0,2007,4867,,kept,kept_unflagged_or_reason1,0000038074-07-000008
0001452857,STEEL PARTNERS HOLDINGS L.P.,,,operating,3390.0,DE,2021-04-13,2020-12-31,https://www.sec.gov/Archives/edgar/data/1452857/000145285721000010/splp-20201231.htm,26052809,True,,75523.0,2020,123404,,kept,kept_unflagged_or_reason1,0001452857-21-000010
0000099106,TRANS LUX Corp,,,operating,3990.0,DE,2016-03-29,2015-12-31,https://www.sec.gov/Archives/edgar/data/99106/000151316216000780/form10k.htm,7780000,True,,29745.0,2015,12070,,kept,kept_unflagged_or_reason1,0001513162-16-000780
0001505966,SquareTwo Financial Corp,,,operating,7320.0,DE,2014-03-04,2013-12-31,https://www.sec.gov/Archives/edgar/data/1505966/000150596614000006/squaretwo-2013123110k.htm,29996628,True,,78850.0,2013,129771,,kept,kept_unflagged_or_reason1,0001505966-14-000006
0001568100,"PagerDuty, Inc.",PD,NYSE,operating,7372.0,DE,2020-03-19,2020-01-31,https://www.sec.gov/Archives/edgar/data/1568100/000156810020000013/pagerdutyq42020-10k.htm,11717314,True,,53591.0,2020,137261,,kept,kept_unflagged_or_reason1,0001568100-20-000013
0000071508,"ENTERGY NEW ORLEANS, LLC",ENJ|ENO,NYSE|NYSE,operating,4931.0,TX,2020-02-21,2019-12-31,https://www.sec.gov/Archives/edgar/data/71508/000006598420000069/etr-12312019x10k.htm,220001720,True,,265365.0,2019,8457,,kept,kept_unflagged_or_reason1,0000065984-20-000069
